Tier,Minutes,Return,ReturnPct,Hours
Moderate Confidence (0% < Pred < 3.5%),120,0.011836913634370873,1.1836913634370874,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.01740179186767743,-1.740179186767743,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.053718085106383075,5.371808510638307,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.06210577389616696,6.210577389616696,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.02716593245227601,2.716593245227601,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.009918319719953425,0.9918319719953426,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.005939753924480296,-0.5939753924480295,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.0015375153751538825,0.15375153751538825,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.04,-4.0,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.10709694008742605,10.709694008742606,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.10391086857662575,10.391086857662575,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.003037084398977059,0.3037084398977059,2.0
Moderate Confidence (0% < Pred < 3.5%),120,,,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.031948051948051864,-3.1948051948051863,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.04,-4.0,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.02246532525883973,-2.246532525883973,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.04,-4.0,2.0
Moderate Confidence (0% < Pred < 3.5%),120,0.028374007644810243,2.8374007644810244,2.0
Moderate Confidence (0% < Pred < 3.5%),120,-0.04,-4.0,2.0
Moderate Confidence (0% < Pred < 3.5%),180,0.016765053128689512,1.6765053128689513,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.011037307096838533,1.1037307096838533,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.003938832252085304,-0.39388322520853036,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.05020215633423175,5.020215633423176,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.012290502793296026,1.2290502793296025,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.009547530095475319,-0.9547530095475318,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.10983112972902213,10.983112972902214,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.012290502793296026,1.2290502793296025,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.010616403464085456,1.0616403464085455,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.002192021043401892,0.21920210434018922,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.015161957270847735,-1.5161957270847735,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.053718085106383075,5.371808510638307,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.04075691411935953,4.075691411935953,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.027533039647577095,2.7533039647577096,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.0010696227148969217,0.10696227148969217,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.002969876962240148,-0.2969876962240148,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.00922509225092264,0.922509225092264,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.06839804577012094,6.839804577012094,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.06002728512960422,6.002728512960422,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.0004795396419437522,0.04795396419437522,3.0
Moderate Confidence (0% < Pred < 3.5%),180,,,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.02415584415584415,-2.415584415584415,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.028814221527642146,-2.8814221527642148,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),180,0.043810643928256246,4.381064392825625,3.0
Moderate Confidence (0% < Pred < 3.5%),180,-0.04,-4.0,3.0
Moderate Confidence (0% < Pred < 3.5%),240,0.009681227863046132,0.9681227863046131,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.013484492833241716,1.3484492833241717,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.0016218721037996567,0.16218721037996567,4.0
Moderate Confidence (0% < Pred < 3.5%),240,,,4.0
Moderate Confidence (0% < Pred < 3.5%),240,,,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
Moderate Confidence (0% < Pred < 3.5%),240,,,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
Moderate Confidence (0% < Pred < 3.5%),240,,,4.0
Moderate Confidence (0% < Pred < 3.5%),240,,,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
